[stage1] city=porto trajs=200000 roads=154144 batch=32 layers=4 bf16=True device=cuda
epoch 4 step 026050  total 0.1936  mgm 0.0018  contrast 0.1907  next 0.0011  lr 2.00e-05
epoch 4 step 026100  total 0.1572  mgm 0.0011  contrast 0.1546  next 0.0014  lr 1.97e-05
epoch 4 step 026150  total 0.2869  mgm 0.0012  contrast 0.2842  next 0.0015  lr 1.93e-05
epoch 4 step 026200  total 0.2240  mgm 0.0010  contrast 0.2216  next 0.0013  lr 1.89e-05
epoch 4 step 026250  total 0.1739  mgm 0.0009  contrast 0.1718  next 0.0011  lr 1.85e-05
epoch 4 step 026300  total 0.2374  mgm 0.0010  contrast 0.2352  next 0.0012  lr 1.82e-05
epoch 4 step 026350  total 0.2224  mgm 0.0012  contrast 0.2199  next 0.0013  lr 1.78e-05
epoch 4 step 026400  total 0.2182  mgm 0.0013  contrast 0.2154  next 0.0015  lr 1.75e-05
epoch 4 step 026450  total 0.1798  mgm 0.0012  contrast 0.1774  next 0.0012  lr 1.71e-05
epoch 4 step 026500  total 0.1834  mgm 0.0025  contrast 0.1786  next 0.0024  lr 1.68e-05
epoch 4 step 026550  total 0.2653  mgm 0.0010  contrast 0.2631  next 0.0012  lr 1.64e-05
epoch 4 step 026600  total 0.2181  mgm 0.0009  contrast 0.2161  next 0.0011  lr 1.61e-05
epoch 4 step 026650  total 0.1589  mgm 0.0009  contrast 0.1568  next 0.0012  lr 1.57e-05
epoch 4 step 026700  total 0.2353  mgm 0.0008  contrast 0.2334  next 0.0010  lr 1.54e-05
epoch 4 step 026750  total 0.1660  mgm 0.0011  contrast 0.1636  next 0.0013  lr 1.51e-05
epoch 4 step 026800  total 0.2190  mgm 0.0008  contrast 0.2168  next 0.0014  lr 1.48e-05
epoch 4 step 026850  total 0.2512  mgm 0.0007  contrast 0.2493  next 0.0012  lr 1.44e-05
epoch 4 step 026900  total 0.2088  mgm 0.0008  contrast 0.2069  next 0.0011  lr 1.41e-05
epoch 4 step 026950  total 0.2205  mgm 0.0010  contrast 0.2184  next 0.0011  lr 1.38e-05
epoch 4 step 027000  total 0.1957  mgm 0.0008  contrast 0.1938  next 0.0011  lr 1.35e-05
epoch 4 step 027050  total 0.2136  mgm 0.0008  contrast 0.2116  next 0.0012  lr 1.32e-05
epoch 4 step 027100  total 0.1783  mgm 0.0009  contrast 0.1761  next 0.0012  lr 1.29e-05
epoch 4 step 027150  total 0.2187  mgm 0.0013  contrast 0.2143  next 0.0031  lr 1.26e-05
epoch 4 step 027200  total 0.2534  mgm 0.0007  contrast 0.2515  next 0.0012  lr 1.23e-05
epoch 4 step 027250  total 0.2114  mgm 0.0007  contrast 0.2097  next 0.0011  lr 1.20e-05
epoch 4 step 027300  total 0.2547  mgm 0.0014  contrast 0.2519  next 0.0014  lr 1.17e-05
epoch 4 step 027350  total 0.2099  mgm 0.0007  contrast 0.2080  next 0.0011  lr 1.14e-05
epoch 4 step 027400  total 0.1993  mgm 0.0013  contrast 0.1965  next 0.0015  lr 1.11e-05
epoch 4 step 027450  total 0.2103  mgm 0.0008  contrast 0.2083  next 0.0011  lr 1.08e-05
epoch 4 step 027500  total 0.2037  mgm 0.0012  contrast 0.2014  next 0.0012  lr 1.05e-05
epoch 4 step 027550  total 0.2356  mgm 0.0007  contrast 0.2338  next 0.0011  lr 1.03e-05
epoch 4 step 027600  total 0.1874  mgm 0.0010  contrast 0.1855  next 0.0010  lr 9.98e-06
epoch 4 step 027650  total 0.2449  mgm 0.0015  contrast 0.2421  next 0.0014  lr 9.71e-06
epoch 4 step 027700  total 0.2361  mgm 0.0024  contrast 0.2306  next 0.0032  lr 9.45e-06
epoch 4 step 027750  total 0.2299  mgm 0.0007  contrast 0.2280  next 0.0012  lr 9.18e-06
epoch 4 step 027800  total 0.2108  mgm 0.0007  contrast 0.2087  next 0.0013  lr 8.93e-06
epoch 4 step 027850  total 0.1882  mgm 0.0010  contrast 0.1857  next 0.0016  lr 8.67e-06
epoch 4 step 027900  total 0.2036  mgm 0.0008  contrast 0.2015  next 0.0013  lr 8.42e-06
epoch 4 step 027950  total 0.2667  mgm 0.0012  contrast 0.2642  next 0.0012  lr 8.17e-06
epoch 4 step 028000  total 0.1842  mgm 0.0008  contrast 0.1824  next 0.0010  lr 7.93e-06
epoch 4 step 028050  total 0.2592  mgm 0.0010  contrast 0.2572  next 0.0011  lr 7.69e-06
epoch 4 step 028100  total 0.2240  mgm 0.0013  contrast 0.2214  next 0.0013  lr 7.45e-06
epoch 4 step 028150  total 0.2477  mgm 0.0010  contrast 0.2456  next 0.0011  lr 7.22e-06
epoch 4 step 028200  total 0.1769  mgm 0.0008  contrast 0.1750  next 0.0011  lr 6.99e-06
epoch 4 step 028250  total 0.2370  mgm 0.0009  contrast 0.2347  next 0.0014  lr 6.77e-06
epoch 4 step 028300  total 0.1922  mgm 0.0009  contrast 0.1901  next 0.0012  lr 6.54e-06
epoch 4 step 028350  total 0.2182  mgm 0.0006  contrast 0.2165  next 0.0011  lr 6.33e-06
epoch 4 step 028400  total 0.2285  mgm 0.0010  contrast 0.2244  next 0.0031  lr 6.11e-06
epoch 4 step 028450  total 0.2203  mgm 0.0007  contrast 0.2174  next 0.0022  lr 5.90e-06
epoch 4 step 028500  total 0.2264  mgm 0.0031  contrast 0.2199  next 0.0034  lr 5.69e-06
epoch 4 step 028550  total 0.2035  mgm 0.0011  contrast 0.2012  next 0.0012  lr 5.49e-06
epoch 4 step 028600  total 0.1980  mgm 0.0010  contrast 0.1957  next 0.0014  lr 5.29e-06
epoch 4 step 028650  total 0.2041  mgm 0.0008  contrast 0.2022  next 0.0011  lr 5.09e-06
epoch 4 step 028700  total 0.2044  mgm 0.0020  contrast 0.2003  next 0.0021  lr 4.90e-06
epoch 4 step 028750  total 0.2199  mgm 0.0013  contrast 0.2173  next 0.0013  lr 4.71e-06
epoch 4 step 028800  total 0.2453  mgm 0.0010  contrast 0.2429  next 0.0014  lr 4.52e-06
epoch 4 step 028850  total 0.2387  mgm 0.0007  contrast 0.2367  next 0.0013  lr 4.34e-06
epoch 4 step 028900  total 0.2300  mgm 0.0009  contrast 0.2280  next 0.0012  lr 4.16e-06
epoch 4 step 028950  total 0.2233  mgm 0.0016  contrast 0.2069  next 0.0148  lr 3.99e-06
epoch 4 step 029000  total 0.2694  mgm 0.0109  contrast 0.2456  next 0.0129  lr 3.82e-06
epoch 4 step 029050  total 0.2412  mgm 0.0010  contrast 0.2389  next 0.0013  lr 3.65e-06
epoch 4 step 029100  total 0.1963  mgm 0.0014  contrast 0.1921  next 0.0028  lr 3.49e-06
epoch 4 step 029150  total 0.2329  mgm 0.0006  contrast 0.2315  next 0.0008  lr 3.33e-06
epoch 4 step 029200  total 0.2233  mgm 0.0011  contrast 0.2210  next 0.0012  lr 3.17e-06
epoch 4 step 029250  total 0.2258  mgm 0.0006  contrast 0.2241  next 0.0011  lr 3.02e-06
epoch 4 step 029300  total 0.2922  mgm 0.0013  contrast 0.2895  next 0.0013  lr 2.87e-06
epoch 4 step 029350  total 0.1962  mgm 0.0018  contrast 0.1880  next 0.0064  lr 2.73e-06
epoch 4 step 029400  total 0.2347  mgm 0.0006  contrast 0.2331  next 0.0010  lr 2.58e-06
epoch 4 step 029450  total 0.2024  mgm 0.0043  contrast 0.1955  next 0.0025  lr 2.45e-06
epoch 4 step 029500  total 0.2489  mgm 0.0033  contrast 0.2424  next 0.0032  lr 2.31e-06
epoch 4 step 029550  total 0.2147  mgm 0.0009  contrast 0.2120  next 0.0017  lr 2.18e-06
epoch 4 step 029600  total 0.2106  mgm 0.0010  contrast 0.2083  next 0.0013  lr 2.06e-06
epoch 4 step 029650  total 0.2402  mgm 0.0013  contrast 0.2370  next 0.0019  lr 1.93e-06
epoch 4 step 029700  total 0.2272  mgm 0.0009  contrast 0.2252  next 0.0011  lr 1.82e-06
epoch 4 step 029750  total 0.2444  mgm 0.0014  contrast 0.2413  next 0.0017  lr 1.70e-06
epoch 4 step 029800  total 0.2174  mgm 0.0010  contrast 0.2154  next 0.0010  lr 1.59e-06
epoch 4 step 029850  total 0.2660  mgm 0.0015  contrast 0.2634  next 0.0012  lr 1.48e-06
epoch 4 step 029900  total 0.2031  mgm 0.0009  contrast 0.2011  next 0.0010  lr 1.38e-06
epoch 4 step 029950  total 0.2622  mgm 0.0008  contrast 0.2603  next 0.0010  lr 1.28e-06
epoch 4 step 030000  total 0.1654  mgm 0.0011  contrast 0.1629  next 0.0013  lr 1.18e-06
epoch 4 step 030050  total 0.2699  mgm 0.0007  contrast 0.2669  next 0.0022  lr 1.09e-06
epoch 4 step 030100  total 0.2060  mgm 0.0032  contrast 0.2010  next 0.0018  lr 1.00e-06
epoch 4 step 030150  total 0.2096  mgm 0.0007  contrast 0.2080  next 0.0009  lr 9.15e-07
epoch 4 step 030200  total 0.1826  mgm 0.0009  contrast 0.1805  next 0.0012  lr 8.33e-07
epoch 4 step 030250  total 0.2183  mgm 0.0010  contrast 0.2163  next 0.0010  lr 7.56e-07
epoch 4 step 030300  total 0.2382  mgm 0.0012  contrast 0.2350  next 0.0020  lr 6.82e-07
epoch 4 step 030350  total 0.1668  mgm 0.0012  contrast 0.1644  next 0.0012  lr 6.12e-07
epoch 4 step 030400  total 0.1743  mgm 0.0005  contrast 0.1731  next 0.0007  lr 5.46e-07
epoch 4 step 030450  total 0.2351  mgm 0.0007  contrast 0.2334  next 0.0010  lr 4.84e-07
epoch 4 step 030500  total 0.2482  mgm 0.0006  contrast 0.2456  next 0.0020  lr 4.25e-07
epoch 4 step 030550  total 0.1521  mgm 0.0010  contrast 0.1498  next 0.0013  lr 3.70e-07
epoch 4 step 030600  total 0.1644  mgm 0.0008  contrast 0.1624  next 0.0012  lr 3.19e-07
epoch 4 step 030650  total 0.2290  mgm 0.0008  contrast 0.2272  next 0.0010  lr 2.72e-07
epoch 4 step 030700  total 0.2306  mgm 0.0006  contrast 0.2293  next 0.0007  lr 2.28e-07
epoch 4 step 030750  total 0.1706  mgm 0.0010  contrast 0.1683  next 0.0014  lr 1.89e-07
epoch 4 step 030800  total 0.1992  mgm 0.0010  contrast 0.1968  next 0.0014  lr 1.53e-07
epoch 4 step 030850  total 0.2504  mgm 0.0008  contrast 0.2486  next 0.0010  lr 1.21e-07
epoch 4 step 030900  total 0.1949  mgm 0.0010  contrast 0.1928  next 0.0011  lr 9.23e-08
epoch 4 step 030950  total 0.2610  mgm 0.0011  contrast 0.2586  next 0.0013  lr 6.78e-08
epoch 4 step 031000  total 0.2211  mgm 0.0027  contrast 0.2150  next 0.0034  lr 4.70e-08
epoch 4 step 031050  total 0.2264  mgm 0.0009  contrast 0.2243  next 0.0012  lr 3.00e-08
epoch 4 step 031100  total 0.2092  mgm 0.0009  contrast 0.2068  next 0.0016  lr 1.68e-08
epoch 4 step 031150  total 0.2097  mgm 0.0018  contrast 0.2017  next 0.0062  lr 7.43e-09
epoch 4 step 031200  total 0.2408  mgm 0.0024  contrast 0.2368  next 0.0016  lr 1.82e-09
[stage1] saved -> ckpt\stage1_porto.pt
